OPR_DT,Hour,Trading Hub,Renewable Type,Generation,Market
2018-04-01,7,SP15,Solar,47.38,DAM
2018-04-01,8,SP15,Solar,1373.92,DAM
2018-04-01,9,SP15,Solar,3891.81,DAM
2018-04-01,10,SP15,Solar,5126.84,DAM
2018-04-01,11,SP15,Solar,5672.3,DAM
2018-04-01,12,SP15,Solar,5877.92,DAM
2018-04-01,13,SP15,Solar,5927.93,DAM
2018-04-01,14,SP15,Solar,5828.83,DAM
2018-04-01,15,SP15,Solar,5690.84,DAM
2018-04-01,16,SP15,Solar,5301.33,DAM
2018-04-01,17,SP15,Solar,4537.86,DAM
2018-04-01,18,SP15,Solar,2901.89,DAM
2018-04-01,19,SP15,Solar,770.97,DAM
2018-04-01,20,SP15,Solar,31.77,DAM
2018-04-01,21,SP15,Solar,0.0,DAM
2018-04-01,22,SP15,Solar,0.0,DAM
2018-04-01,23,SP15,Solar,0.0,DAM
2018-04-01,24,SP15,Solar,0.0,DAM
2018-04-02,1,SP15,Solar,0.0,DAM
2018-04-02,2,SP15,Solar,0.0,DAM
2018-04-02,3,SP15,Solar,0.0,DAM
2018-04-02,4,SP15,Solar,0.0,DAM
2018-04-02,5,SP15,Solar,0.0,DAM
2018-04-02,6,SP15,Solar,0.0,DAM
2018-04-02,7,SP15,Solar,59.14,DAM
2018-04-02,8,SP15,Solar,1565.18,DAM
2018-04-02,9,SP15,Solar,4476.22,DAM
2018-04-02,10,SP15,Solar,5882.07,DAM
2018-04-02,11,SP15,Solar,6463.26,DAM
2018-04-02,12,SP15,Solar,6702.25,DAM
2018-04-02,13,SP15,Solar,6783.49,DAM
2018-04-02,14,SP15,Solar,6724.4,DAM
2018-04-02,15,SP15,Solar,6469.45,DAM
2018-04-02,16,SP15,Solar,5907.51,DAM
2018-04-02,17,SP15,Solar,4978.07,DAM
2018-04-02,18,SP15,Solar,3143.45,DAM
2018-04-02,19,SP15,Solar,802.71,DAM
2018-04-02,20,SP15,Solar,30.66,DAM
2018-04-02,21,SP15,Solar,0.0,DAM
2018-04-02,22,SP15,Solar,0.0,DAM
2018-04-02,23,SP15,Solar,0.0,DAM
2018-04-02,24,SP15,Solar,0.0,DAM
2018-04-03,1,SP15,Solar,0.0,DAM
2018-04-03,2,SP15,Solar,0.0,DAM
2018-04-03,3,SP15,Solar,0.0,DAM
2018-04-03,4,SP15,Solar,0.0,DAM
2018-04-03,5,SP15,Solar,0.0,DAM
2018-04-03,6,SP15,Solar,0.0,DAM
2018-04-03,7,SP15,Solar,57.94,DAM
2018-04-03,8,SP15,Solar,1602.48,DAM
2018-04-03,9,SP15,Solar,4485.92,DAM
2018-04-03,10,SP15,Solar,5820.87,DAM
2018-04-03,11,SP15,Solar,6418.06,DAM
2018-04-03,12,SP15,Solar,6619.89,DAM
2018-04-03,13,SP15,Solar,6625.41,DAM
2018-04-03,14,SP15,Solar,6462.93,DAM
2018-04-03,15,SP15,Solar,6412.87,DAM
2018-04-03,16,SP15,Solar,6056.04,DAM
2018-04-03,17,SP15,Solar,4946.15,DAM
2018-04-03,18,SP15,Solar,3204.29,DAM
2018-04-03,19,SP15,Solar,888.61,DAM
2018-04-03,20,SP15,Solar,39.66,DAM
2018-04-03,21,SP15,Solar,0.0,DAM
2018-04-03,22,SP15,Solar,0.0,DAM
2018-04-03,23,SP15,Solar,0.0,DAM
2018-04-03,24,SP15,Solar,0.0,DAM
2018-04-04,1,SP15,Solar,0.0,DAM
2018-04-04,2,SP15,Solar,0.0,DAM
2018-04-04,3,SP15,Solar,0.0,DAM
2018-04-04,4,SP15,Solar,0.0,DAM
2018-04-04,5,SP15,Solar,0.0,DAM
2018-04-04,6,SP15,Solar,0.0,DAM
2018-04-04,7,SP15,Solar,60.41,DAM
2018-04-04,8,SP15,Solar,1566.16,DAM
2018-04-04,9,SP15,Solar,4180.56,DAM
2018-04-04,10,SP15,Solar,5391.79,DAM
2018-04-04,11,SP15,Solar,5879.98,DAM
2018-04-04,12,SP15,Solar,6301.43,DAM
2018-04-04,13,SP15,Solar,6358.12,DAM
2018-04-04,14,SP15,Solar,6286.33,DAM
2018-04-04,15,SP15,Solar,6100.83,DAM
2018-04-04,16,SP15,Solar,5647.06,DAM
2018-04-04,17,SP15,Solar,4703.05,DAM
2018-04-04,18,SP15,Solar,3053.17,DAM
2018-04-04,19,SP15,Solar,796.12,DAM
2018-04-04,20,SP15,Solar,24.57,DAM
2018-04-04,21,SP15,Solar,0.0,DAM
2018-04-04,22,SP15,Solar,0.0,DAM
2018-04-04,23,SP15,Solar,0.0,DAM
2018-04-04,24,SP15,Solar,0.0,DAM
2018-04-05,1,SP15,Solar,0.0,DAM
2018-04-05,2,SP15,Solar,0.0,DAM
2018-04-05,3,SP15,Solar,0.0,DAM
2018-04-05,4,SP15,Solar,0.0,DAM
2018-04-05,5,SP15,Solar,0.0,DAM
2018-04-05,6,SP15,Solar,0.0,DAM
2018-04-05,7,SP15,Solar,80.78,DAM
2018-04-05,8,SP15,Solar,1542.9,DAM
2018-04-05,9,SP15,Solar,4118.71,DAM
2018-04-05,10,SP15,Solar,5359.5,DAM
2018-04-05,11,SP15,Solar,5924.71,DAM
2018-04-05,12,SP15,Solar,6225.83,DAM
2018-04-05,13,SP15,Solar,6288.99,DAM
2018-04-05,14,SP15,Solar,6216.67,DAM
2018-04-05,15,SP15,Solar,6098.05,DAM
2018-04-05,16,SP15,Solar,5639.75,DAM
2018-04-05,17,SP15,Solar,4675.27,DAM
2018-04-05,18,SP15,Solar,2775.13,DAM
2018-04-05,19,SP15,Solar,669.03,DAM
2018-04-05,20,SP15,Solar,19.51,DAM
2018-04-05,21,SP15,Solar,0.0,DAM
2018-04-05,22,SP15,Solar,0.0,DAM
2018-04-05,23,SP15,Solar,0.0,DAM
2018-04-05,24,SP15,Solar,0.0,DAM
2018-04-06,1,SP15,Solar,0.0,DAM
2018-04-06,2,SP15,Solar,0.0,DAM
2018-04-06,3,SP15,Solar,0.0,DAM
2018-04-06,4,SP15,Solar,0.0,DAM
2018-04-06,5,SP15,Solar,0.0,DAM
2018-04-06,6,SP15,Solar,0.0,DAM
2018-04-06,7,SP15,Solar,83.24,DAM
2018-04-06,8,SP15,Solar,1367.34,DAM
2018-04-06,9,SP15,Solar,3459.8,DAM
2018-04-06,10,SP15,Solar,4409.37,DAM
2018-04-06,11,SP15,Solar,4944.0,DAM
2018-04-06,12,SP15,Solar,5326.95,DAM
2018-04-06,13,SP15,Solar,5342.31,DAM
2018-04-06,14,SP15,Solar,5277.75,DAM
2018-04-06,15,SP15,Solar,4962.45,DAM
2018-04-06,16,SP15,Solar,4351.13,DAM
2018-04-06,17,SP15,Solar,3518.29,DAM
2018-04-06,18,SP15,Solar,2082.88,DAM
2018-04-06,19,SP15,Solar,494.37,DAM
2018-04-06,20,SP15,Solar,11.08,DAM
2018-04-06,21,SP15,Solar,0.0,DAM
2018-04-06,22,SP15,Solar,0.0,DAM
2018-04-06,23,SP15,Solar,0.0,DAM
2018-04-06,24,SP15,Solar,0.0,DAM
2018-04-07,1,SP15,Solar,0.0,DAM
2018-04-07,2,SP15,Solar,0.0,DAM
2018-04-07,3,SP15,Solar,0.0,DAM
2018-04-07,4,SP15,Solar,0.0,DAM
2018-04-07,5,SP15,Solar,0.0,DAM
2018-04-07,6,SP15,Solar,0.0,DAM
2018-04-07,7,SP15,Solar,110.53,DAM
2018-04-07,8,SP15,Solar,1414.31,DAM
2018-04-07,9,SP15,Solar,3595.4,DAM
2018-04-07,10,SP15,Solar,4737.71,DAM
2018-04-07,11,SP15,Solar,5255.81,DAM
2018-04-07,12,SP15,Solar,5441.73,DAM
2018-04-07,13,SP15,Solar,5580.77,DAM
2018-04-07,14,SP15,Solar,5491.69,DAM
2018-04-07,15,SP15,Solar,5422.29,DAM
2018-04-07,16,SP15,Solar,5124.45,DAM
2018-04-07,17,SP15,Solar,4325.73,DAM
2018-04-07,18,SP15,Solar,2845.02,DAM
2018-04-07,19,SP15,Solar,719.77,DAM
2018-04-07,20,SP15,Solar,21.9,DAM
2018-04-07,21,SP15,Solar,0.0,DAM
2018-04-07,22,SP15,Solar,0.0,DAM
2018-04-07,23,SP15,Solar,0.0,DAM
2018-04-07,24,SP15,Solar,0.0,DAM
2018-04-08,1,SP15,Solar,0.0,DAM
2018-04-08,2,SP15,Solar,0.0,DAM
2018-04-08,3,SP15,Solar,0.0,DAM
2018-04-08,4,SP15,Solar,0.0,DAM
2018-04-08,5,SP15,Solar,0.0,DAM
2018-04-08,6,SP15,Solar,0.0,DAM
2018-04-08,7,SP15,Solar,156.94,DAM
2018-04-08,8,SP15,Solar,2016.46,DAM
2018-04-08,9,SP15,Solar,4942.25,DAM
2018-04-08,10,SP15,Solar,6213.3,DAM
2018-04-08,11,SP15,Solar,6744.2,DAM
2018-04-08,12,SP15,Solar,6959.36,DAM
2018-04-08,13,SP15,Solar,6972.71,DAM
2018-04-08,14,SP15,Solar,6963.51,DAM
2018-04-08,15,SP15,Solar,6871.75,DAM
2018-04-08,16,SP15,Solar,6461.94,DAM
2018-04-08,17,SP15,Solar,5619.04,DAM
2018-04-08,18,SP15,Solar,3764.08,DAM
2018-04-08,19,SP15,Solar,964.03,DAM
2018-04-08,20,SP15,Solar,30.54,DAM
2018-04-08,21,SP15,Solar,0.0,DAM
2018-04-08,22,SP15,Solar,0.0,DAM
2018-04-08,23,SP15,Solar,0.0,DAM
2018-04-08,24,SP15,Solar,0.0,DAM
2018-04-09,1,SP15,Solar,0.0,DAM
2018-04-09,2,SP15,Solar,0.0,DAM
2018-04-09,3,SP15,Solar,0.0,DAM
2018-04-09,4,SP15,Solar,0.0,DAM
2018-04-09,5,SP15,Solar,0.0,DAM
2018-04-09,6,SP15,Solar,0.0,DAM
2018-04-09,7,SP15,Solar,154.49,DAM
2018-04-09,8,SP15,Solar,2034.33,DAM
2018-04-09,9,SP15,Solar,4968.43,DAM
2018-04-09,10,SP15,Solar,6213.42,DAM
2018-04-09,11,SP15,Solar,6738.46,DAM
2018-04-09,12,SP15,Solar,6948.99,DAM
2018-04-09,13,SP15,Solar,6999.09,DAM
2018-04-09,14,SP15,Solar,6989.58,DAM
2018-04-09,15,SP15,Solar,6907.04,DAM
2018-04-09,16,SP15,Solar,6534.02,DAM
2018-04-09,17,SP15,Solar,5790.33,DAM
2018-04-09,18,SP15,Solar,3848.52,DAM
2018-04-09,19,SP15,Solar,923.08,DAM
2018-04-09,20,SP15,Solar,17.59,DAM
2018-04-09,21,SP15,Solar,0.0,DAM
2018-04-09,22,SP15,Solar,0.0,DAM
2018-04-09,23,SP15,Solar,0.0,DAM
2018-04-09,24,SP15,Solar,0.0,DAM
2018-04-10,1,SP15,Solar,0.0,DAM
2018-04-10,2,SP15,Solar,0.0,DAM
2018-04-10,3,SP15,Solar,0.0,DAM
2018-04-10,4,SP15,Solar,0.0,DAM
2018-04-10,5,SP15,Solar,0.0,DAM
2018-04-10,6,SP15,Solar,0.0,DAM
2018-04-10,7,SP15,Solar,129.65,DAM
2018-04-10,8,SP15,Solar,1852.8,DAM
2018-04-10,9,SP15,Solar,4451.73,DAM
2018-04-10,10,SP15,Solar,5707.12,DAM
2018-04-10,11,SP15,Solar,6275.41,DAM
2018-04-10,12,SP15,Solar,6653.19,DAM
2018-04-10,13,SP15,Solar,6705.73,DAM
2018-04-10,14,SP15,Solar,6639.27,DAM
2018-04-10,15,SP15,Solar,6558.43,DAM
2018-04-10,16,SP15,Solar,6163.14,DAM
2018-04-10,17,SP15,Solar,5379.15,DAM
2018-04-10,18,SP15,Solar,3556.41,DAM
2018-04-10,19,SP15,Solar,917.87,DAM
2018-04-10,20,SP15,Solar,26.7,DAM
2018-04-10,21,SP15,Solar,0.0,DAM
2018-04-10,22,SP15,Solar,0.0,DAM
2018-04-10,23,SP15,Solar,0.0,DAM
2018-04-10,24,SP15,Solar,0.0,DAM
2018-04-11,1,SP15,Solar,0.0,DAM
2018-04-11,2,SP15,Solar,0.0,DAM
2018-04-11,3,SP15,Solar,0.0,DAM
2018-04-11,4,SP15,Solar,0.0,DAM
2018-04-11,5,SP15,Solar,0.0,DAM
2018-04-11,6,SP15,Solar,0.0,DAM
2018-04-11,7,SP15,Solar,169.34,DAM
2018-04-11,8,SP15,Solar,2024.93,DAM
2018-04-11,9,SP15,Solar,4887.56,DAM
2018-04-11,10,SP15,Solar,6131.75,DAM
2018-04-11,11,SP15,Solar,6647.25,DAM
2018-04-11,12,SP15,Solar,6887.06,DAM
2018-04-11,13,SP15,Solar,6929.11,DAM
2018-04-11,14,SP15,Solar,6863.02,DAM
2018-04-11,15,SP15,Solar,6713.79,DAM
2018-04-11,16,SP15,Solar,6248.45,DAM
2018-04-11,17,SP15,Solar,5372.46,DAM
2018-04-11,18,SP15,Solar,3584.35,DAM
2018-04-11,19,SP15,Solar,984.29,DAM
2018-04-11,20,SP15,Solar,26.03,DAM
2018-04-11,21,SP15,Solar,0.0,DAM
2018-04-11,22,SP15,Solar,0.0,DAM
2018-04-11,23,SP15,Solar,0.0,DAM
2018-04-11,24,SP15,Solar,0.0,DAM
2018-04-12,1,SP15,Solar,0.0,DAM
2018-04-12,2,SP15,Solar,0.0,DAM
2018-04-12,3,SP15,Solar,0.0,DAM
2018-04-12,4,SP15,Solar,0.0,DAM
2018-04-12,5,SP15,Solar,0.0,DAM
2018-04-12,6,SP15,Solar,0.0,DAM
2018-04-12,7,SP15,Solar,166.48,DAM
2018-04-12,8,SP15,Solar,2046.41,DAM
2018-04-12,9,SP15,Solar,4670.57,DAM
2018-04-12,10,SP15,Solar,5943.53,DAM
2018-04-12,11,SP15,Solar,6509.12,DAM
2018-04-12,12,SP15,Solar,6742.2,DAM
2018-04-12,13,SP15,Solar,6802.62,DAM
2018-04-12,14,SP15,Solar,6808.62,DAM
2018-04-12,15,SP15,Solar,6736.39,DAM
2018-04-12,16,SP15,Solar,6416.28,DAM
2018-04-12,17,SP15,Solar,5719.24,DAM
2018-04-12,18,SP15,Solar,4040.98,DAM
2018-04-12,19,SP15,Solar,1231.82,DAM
2018-04-12,20,SP15,Solar,40.58,DAM
2018-04-12,21,SP15,Solar,0.0,DAM
2018-04-12,22,SP15,Solar,0.0,DAM
2018-04-12,23,SP15,Solar,0.0,DAM
2018-04-12,24,SP15,Solar,0.0,DAM
2018-04-13,1,SP15,Solar,0.0,DAM
2018-04-13,2,SP15,Solar,0.0,DAM
2018-04-13,3,SP15,Solar,0.0,DAM
2018-04-13,4,SP15,Solar,0.0,DAM
2018-04-13,5,SP15,Solar,0.0,DAM
2018-04-13,6,SP15,Solar,0.0,DAM
2018-04-13,7,SP15,Solar,193.92,DAM
2018-04-13,8,SP15,Solar,2225.58,DAM
2018-04-13,9,SP15,Solar,5024.17,DAM
2018-04-13,10,SP15,Solar,6202.67,DAM
2018-04-13,11,SP15,Solar,6689.57,DAM
2018-04-13,12,SP15,Solar,6855.7,DAM
2018-04-13,13,SP15,Solar,6871.93,DAM
2018-04-13,14,SP15,Solar,6872.06,DAM
2018-04-13,15,SP15,Solar,6812.24,DAM
2018-04-13,16,SP15,Solar,6511.27,DAM
2018-04-13,17,SP15,Solar,5843.97,DAM
2018-04-13,18,SP15,Solar,4129.18,DAM
2018-04-13,19,SP15,Solar,1211.67,DAM
2018-04-13,20,SP15,Solar,41.58,DAM
2018-04-13,21,SP15,Solar,0.0,DAM
2018-04-13,22,SP15,Solar,0.0,DAM
2018-04-13,23,SP15,Solar,0.0,DAM
2018-04-13,24,SP15,Solar,0.0,DAM
2018-04-14,1,SP15,Solar,0.0,DAM
2018-04-14,2,SP15,Solar,0.0,DAM
2018-04-14,3,SP15,Solar,0.0,DAM
2018-04-14,4,SP15,Solar,0.0,DAM
2018-04-14,5,SP15,Solar,0.0,DAM
2018-04-14,6,SP15,Solar,0.0,DAM
2018-04-14,7,SP15,Solar,254.72,DAM
2018-04-14,8,SP15,Solar,2367.27,DAM
2018-04-14,9,SP15,Solar,5184.91,DAM
2018-04-14,10,SP15,Solar,6248.03,DAM
2018-04-14,11,SP15,Solar,6733.0,DAM
2018-04-14,12,SP15,Solar,6876.37,DAM
2018-04-14,13,SP15,Solar,6878.19,DAM
2018-04-14,14,SP15,Solar,6881.57,DAM
2018-04-14,15,SP15,Solar,6831.83,DAM
2018-04-14,16,SP15,Solar,6508.01,DAM
2018-04-14,17,SP15,Solar,5834.31,DAM
2018-04-14,18,SP15,Solar,4111.49,DAM
2018-04-14,19,SP15,Solar,1120.74,DAM
2018-04-14,20,SP15,Solar,44.62,DAM
2018-04-14,21,SP15,Solar,0.0,DAM
2018-04-14,22,SP15,Solar,0.0,DAM
2018-04-14,23,SP15,Solar,0.0,DAM
2018-04-14,24,SP15,Solar,0.0,DAM
2018-04-15,1,SP15,Solar,0.0,DAM
2018-04-15,2,SP15,Solar,0.0,DAM
2018-04-15,3,SP15,Solar,0.0,DAM
2018-04-15,4,SP15,Solar,0.0,DAM
2018-04-15,5,SP15,Solar,0.0,DAM
2018-04-15,6,SP15,Solar,0.0,DAM
2018-04-15,7,SP15,Solar,200.53,DAM
2018-04-15,8,SP15,Solar,2025.38,DAM
2018-04-15,9,SP15,Solar,4203.88,DAM
2018-04-15,10,SP15,Solar,5121.56,DAM
2018-04-15,11,SP15,Solar,5572.3,DAM
2018-04-15,12,SP15,Solar,5844.32,DAM
2018-04-15,13,SP15,Solar,5845.09,DAM
2018-04-15,14,SP15,Solar,5647.49,DAM
2018-04-15,15,SP15,Solar,5548.51,DAM
2018-04-15,16,SP15,Solar,5081.47,DAM
2018-04-15,17,SP15,Solar,4409.53,DAM
2018-04-15,18,SP15,Solar,3058.17,DAM
2018-04-15,19,SP15,Solar,877.73,DAM
2018-04-15,20,SP15,Solar,26.15,DAM
2018-04-15,21,SP15,Solar,0.0,DAM
2018-04-15,22,SP15,Solar,0.0,DAM
2018-04-15,23,SP15,Solar,0.0,DAM
2018-04-15,24,SP15,Solar,0.0,DAM
2018-04-16,1,SP15,Solar,0.0,DAM
2018-04-16,2,SP15,Solar,0.0,DAM
2018-04-16,3,SP15,Solar,0.0,DAM
2018-04-16,4,SP15,Solar,0.0,DAM
2018-04-16,5,SP15,Solar,0.0,DAM
2018-04-16,6,SP15,Solar,0.0,DAM
2018-04-16,7,SP15,Solar,167.02,DAM
2018-04-16,8,SP15,Solar,1885.52,DAM
2018-04-16,9,SP15,Solar,4068.92,DAM
2018-04-16,10,SP15,Solar,5103.99,DAM
2018-04-16,11,SP15,Solar,5700.0,DAM
2018-04-16,12,SP15,Solar,5968.55,DAM
2018-04-16,13,SP15,Solar,6131.96,DAM
2018-04-16,14,SP15,Solar,6044.73,DAM
2018-04-16,15,SP15,Solar,5835.58,DAM
2018-04-16,16,SP15,Solar,5354.15,DAM
2018-04-16,17,SP15,Solar,4645.39,DAM
2018-04-16,18,SP15,Solar,3220.51,DAM
2018-04-16,19,SP15,Solar,1027.98,DAM
2018-04-16,20,SP15,Solar,42.51,DAM
2018-04-16,21,SP15,Solar,0.0,DAM
2018-04-16,22,SP15,Solar,0.0,DAM
2018-04-16,23,SP15,Solar,0.0,DAM
2018-04-16,24,SP15,Solar,0.0,DAM
2018-04-17,1,SP15,Solar,0.0,DAM
2018-04-17,2,SP15,Solar,0.0,DAM
2018-04-17,3,SP15,Solar,0.0,DAM
2018-04-17,4,SP15,Solar,0.0,DAM
2018-04-17,5,SP15,Solar,0.0,DAM
2018-04-17,6,SP15,Solar,0.06,DAM
2018-04-17,7,SP15,Solar,269.61,DAM
2018-04-17,8,SP15,Solar,2464.89,DAM
2018-04-17,9,SP15,Solar,5145.47,DAM
2018-04-17,10,SP15,Solar,6210.83,DAM
2018-04-17,11,SP15,Solar,6696.01,DAM
2018-04-17,12,SP15,Solar,6835.05,DAM
2018-04-17,13,SP15,Solar,6880.56,DAM
2018-04-17,14,SP15,Solar,6874.82,DAM
2018-04-17,15,SP15,Solar,6830.99,DAM
2018-04-17,16,SP15,Solar,6560.58,DAM
2018-04-17,17,SP15,Solar,5901.0,DAM
2018-04-17,18,SP15,Solar,4274.2,DAM
2018-04-17,19,SP15,Solar,1390.71,DAM
2018-04-17,20,SP15,Solar,69.02,DAM
2018-04-17,21,SP15,Solar,0.0,DAM
2018-04-17,22,SP15,Solar,0.0,DAM
2018-04-17,23,SP15,Solar,0.0,DAM
2018-04-17,24,SP15,Solar,0.0,DAM
2018-04-18,1,SP15,Solar,0.0,DAM
2018-04-18,2,SP15,Solar,0.0,DAM
2018-04-18,3,SP15,Solar,0.0,DAM
2018-04-18,4,SP15,Solar,0.0,DAM
2018-04-18,5,SP15,Solar,0.0,DAM
2018-04-18,6,SP15,Solar,0.1,DAM
2018-04-18,7,SP15,Solar,268.03,DAM
2018-04-18,8,SP15,Solar,2436.57,DAM
2018-04-18,9,SP15,Solar,5032.72,DAM
2018-04-18,10,SP15,Solar,6046.39,DAM
2018-04-18,11,SP15,Solar,6550.08,DAM
2018-04-18,12,SP15,Solar,6695.28,DAM
2018-04-18,13,SP15,Solar,6696.39,DAM
2018-04-18,14,SP15,Solar,6535.94,DAM
2018-04-18,15,SP15,Solar,6458.88,DAM
2018-04-18,16,SP15,Solar,6053.47,DAM
2018-04-18,17,SP15,Solar,5303.99,DAM
2018-04-18,18,SP15,Solar,3727.82,DAM
2018-04-18,19,SP15,Solar,1215.41,DAM
2018-04-18,20,SP15,Solar,59.95,DAM
2018-04-18,21,SP15,Solar,0.0,DAM
2018-04-18,22,SP15,Solar,0.0,DAM
2018-04-18,23,SP15,Solar,0.0,DAM
2018-04-18,24,SP15,Solar,0.0,DAM
2018-04-19,1,SP15,Solar,0.0,DAM
2018-04-19,2,SP15,Solar,0.0,DAM
2018-04-19,3,SP15,Solar,0.0,DAM
2018-04-19,4,SP15,Solar,0.0,DAM
2018-04-19,5,SP15,Solar,0.0,DAM
2018-04-19,6,SP15,Solar,0.0,DAM
2018-04-19,7,SP15,Solar,239.73,DAM
2018-04-19,8,SP15,Solar,2177.68,DAM
2018-04-19,9,SP15,Solar,4520.03,DAM
2018-04-19,10,SP15,Solar,5626.32,DAM
2018-04-19,11,SP15,Solar,6197.68,DAM
2018-04-19,12,SP15,Solar,6477.3,DAM
2018-04-19,13,SP15,Solar,6510.22,DAM
2018-04-19,14,SP15,Solar,6419.1,DAM
2018-04-19,15,SP15,Solar,6283.85,DAM
2018-04-19,16,SP15,Solar,5899.38,DAM
2018-04-19,17,SP15,Solar,5194.79,DAM
2018-04-19,18,SP15,Solar,3735.91,DAM
2018-04-19,19,SP15,Solar,1338.3,DAM
2018-04-19,20,SP15,Solar,76.4,DAM
2018-04-19,21,SP15,Solar,0.0,DAM
2018-04-19,22,SP15,Solar,0.0,DAM
2018-04-19,23,SP15,Solar,0.0,DAM
2018-04-19,24,SP15,Solar,0.0,DAM
2018-04-20,1,SP15,Solar,0.0,DAM
2018-04-20,2,SP15,Solar,0.0,DAM
2018-04-20,3,SP15,Solar,0.0,DAM
2018-04-20,4,SP15,Solar,0.0,DAM
2018-04-20,5,SP15,Solar,0.0,DAM
2018-04-20,6,SP15,Solar,0.1,DAM
2018-04-20,7,SP15,Solar,358.4,DAM
2018-04-20,8,SP15,Solar,2774.35,DAM
2018-04-20,9,SP15,Solar,5429.67,DAM
2018-04-20,10,SP15,Solar,6475.13,DAM
2018-04-20,11,SP15,Solar,6947.83,DAM
2018-04-20,12,SP15,Solar,7088.25,DAM
2018-04-20,13,SP15,Solar,7091.51,DAM
2018-04-20,14,SP15,Solar,7080.49,DAM
2018-04-20,15,SP15,Solar,7013.51,DAM
2018-04-20,16,SP15,Solar,6698.63,DAM
2018-04-20,17,SP15,Solar,6036.37,DAM
2018-04-20,18,SP15,Solar,4586.35,DAM
2018-04-20,19,SP15,Solar,1590.29,DAM
2018-04-20,20,SP15,Solar,77.31,DAM
2018-04-20,21,SP15,Solar,0.0,DAM
2018-04-20,22,SP15,Solar,0.0,DAM
2018-04-20,23,SP15,Solar,0.0,DAM
2018-04-20,24,SP15,Solar,0.0,DAM
2018-04-21,1,SP15,Solar,0.0,DAM
2018-04-21,2,SP15,Solar,0.0,DAM
2018-04-21,3,SP15,Solar,0.0,DAM
2018-04-21,4,SP15,Solar,0.0,DAM
2018-04-21,5,SP15,Solar,0.0,DAM
2018-04-21,6,SP15,Solar,0.01,DAM
2018-04-21,7,SP15,Solar,388.8,DAM
2018-04-21,8,SP15,Solar,2811.21,DAM
2018-04-21,9,SP15,Solar,5377.69,DAM
2018-04-21,10,SP15,Solar,6295.94,DAM
2018-04-21,11,SP15,Solar,6752.29,DAM
2018-04-21,12,SP15,Solar,6889.27,DAM
2018-04-21,13,SP15,Solar,6880.13,DAM
2018-04-21,14,SP15,Solar,6835.66,DAM
2018-04-21,15,SP15,Solar,6733.08,DAM
2018-04-21,16,SP15,Solar,6320.45,DAM
2018-04-21,17,SP15,Solar,5626.37,DAM
2018-04-21,18,SP15,Solar,4141.41,DAM
2018-04-21,19,SP15,Solar,1371.17,DAM
2018-04-21,20,SP15,Solar,60.1,DAM
2018-04-21,21,SP15,Solar,0.0,DAM
2018-04-21,22,SP15,Solar,0.0,DAM
2018-04-21,23,SP15,Solar,0.0,DAM
2018-04-21,24,SP15,Solar,0.0,DAM
2018-04-22,1,SP15,Solar,0.0,DAM
2018-04-22,2,SP15,Solar,0.0,DAM
2018-04-22,3,SP15,Solar,0.0,DAM
2018-04-22,4,SP15,Solar,0.0,DAM
2018-04-22,5,SP15,Solar,0.0,DAM
2018-04-22,6,SP15,Solar,0.14,DAM
2018-04-22,7,SP15,Solar,333.94,DAM
2018-04-22,8,SP15,Solar,2580.14,DAM
2018-04-22,9,SP15,Solar,5017.3,DAM
2018-04-22,10,SP15,Solar,6038.62,DAM
2018-04-22,11,SP15,Solar,6559.16,DAM
2018-04-22,12,SP15,Solar,6786.9,DAM
2018-04-22,13,SP15,Solar,6874.62,DAM
2018-04-22,14,SP15,Solar,6876.95,DAM
2018-04-22,15,SP15,Solar,6810.63,DAM
2018-04-22,16,SP15,Solar,6492.83,DAM
2018-04-22,17,SP15,Solar,5846.2,DAM
2018-04-22,18,SP15,Solar,4390.37,DAM
2018-04-22,19,SP15,Solar,1527.93,DAM
2018-04-22,20,SP15,Solar,78.82,DAM
2018-04-22,21,SP15,Solar,0.0,DAM
2018-04-22,22,SP15,Solar,0.0,DAM
2018-04-22,23,SP15,Solar,0.0,DAM
2018-04-22,24,SP15,Solar,0.0,DAM
2018-04-23,1,SP15,Solar,0.0,DAM
2018-04-23,2,SP15,Solar,0.0,DAM
2018-04-23,3,SP15,Solar,0.0,DAM
2018-04-23,4,SP15,Solar,0.0,DAM
2018-04-23,5,SP15,Solar,0.0,DAM
2018-04-23,6,SP15,Solar,0.65,DAM
2018-04-23,7,SP15,Solar,404.36,DAM
2018-04-23,8,SP15,Solar,2860.22,DAM
2018-04-23,9,SP15,Solar,5349.26,DAM
2018-04-23,10,SP15,Solar,6243.6,DAM
2018-04-23,11,SP15,Solar,6714.71,DAM
2018-04-23,12,SP15,Solar,6837.98,DAM
2018-04-23,13,SP15,Solar,6835.94,DAM
2018-04-23,14,SP15,Solar,6806.57,DAM
2018-04-23,15,SP15,Solar,6715.08,DAM
2018-04-23,16,SP15,Solar,6333.63,DAM
2018-04-23,17,SP15,Solar,5676.47,DAM
2018-04-23,18,SP15,Solar,4159.81,DAM
2018-04-23,19,SP15,Solar,1413.96,DAM
2018-04-23,20,SP15,Solar,64.93,DAM
2018-04-23,21,SP15,Solar,0.0,DAM
2018-04-23,22,SP15,Solar,0.0,DAM
2018-04-23,23,SP15,Solar,0.0,DAM
2018-04-23,24,SP15,Solar,0.0,DAM
2018-04-24,1,SP15,Solar,0.0,DAM
2018-04-24,2,SP15,Solar,0.0,DAM
